Tweet,Suicide,Labels
@Doublea2thahalo dunno what u just said but i like it,Not Suicide post,0
@darkmagique O Yes i aM For Sure! Am sooo happy that he checked it out AgaiN... What TiMe ?..Onish? Jaaaaaah ! Lolm !,Not Suicide post,0
Showcase Quick @ VIP romm on Thursday,Not Suicide post,0
@breatheheavycom jooooordan happy birthdaaaay enjoy the day and party a loot !,Not Suicide post,0
"@gigdiary @bugmum I think he got our descriptions mixed up Bugmum Either that or you gotta tease him more, treat em mean.....",Not Suicide post,0
feeling very happy with the giant box of chocolates that arrived this morning. Easter is a wonderful but underrated holiday,Not Suicide post,0
@suitelifeofkell and then i stole that shirt. and sold it on ebay,Not Suicide post,0
"@spanx Happy Birthday, eat something good",Not Suicide post,0
f&amp;@k the weather!! I'm in Paris! Let's go have a beautiful day,Not Suicide post,0
@pviktor Hmmm...not good...carrot juice and marmalade on toast may help?,Not Suicide post,0
@suitelifeofkell haha me too! it reminds me and my daddy of the monkee's old show same here can't wait! lol. WHATTT?,Not Suicide post,0
@MissXu that penclip is soooo cool!,Not Suicide post,0
"@garry1bowie No, just one shortly before the soap awards judging starts....",Not Suicide post,0
@Jeicky_the_cat @skwi69 Thanks,Not Suicide post,0
"If any of you are having a boring Easter, then send me a note on msn I love to chat with people. My msn is ninaalbertsen@gmail.com",Not Suicide post,0
"photoboth is black and white. and wayyyyy old. we call him Herbert lol. I love him, he's like a living legend. gotta love Berlin &lt;3",Not Suicide post,0
Off to the bakery to buy yummy stuff,Not Suicide post,0
@jackhii n i got yr pic posing in the server room ..,Not Suicide post,0
love the way skype fades music back in when a call ends... i'm so easily impressed,Not Suicide post,0
And you can tell me that you're sorry but I don't believe you baby like I did before... You're not sorry',Not Suicide post,0
A day researching prices for a buffet Mrs CM is doing on Friday. Heard yesterday that the deal for our new shop is finally progressing,Not Suicide post,0
@thatswhack74 WHOA I WANT SOME TOO,Not Suicide post,0
"sitting in the sun, baking in 30 degrees - wonderful",Not Suicide post,0
is watching some of his old stuff on Youtube... ahhh the memories,Not Suicide post,0
Showcase Quick @ VIP room on Thursday,Not Suicide post,0
overwhelmed and enjoy it,Not Suicide post,0
"@mattstevensloop thanks Matt, I'm glad you like it ... no algorithmic music gigs planned so far though",Not Suicide post,0
@ShannonRenee,Not Suicide post,0
Ooh. SnowboardLite is such a fun app.,Not Suicide post,0
"@weird6 it is. The pizza place is standing room only around dinnertime. They had a pizza named after me, the Woo.",Not Suicide post,0
"@LizzieLib Could be - mine grew out, down my back and then all fell off",Not Suicide post,0
horror scope: &quot;doing boring desk work will take constant mental readjustment now&quot;. and that's different from every other day how?!,Not Suicide post,0
busy day...update tonight,Not Suicide post,0
"Oh yeah i forgot... what colour dress should i get for the ball?? The theme is &quot;Las Vegas&quot; , please reply",Not Suicide post,0
@MiaMiaDC - Good morning!,Not Suicide post,0
@7anno he is a son of one of my friends,Not Suicide post,0
@beijingboyce &quot;ice&quot; Why?,Not Suicide post,0
@brightlydusted a friend i knew online from last night finally added me up on his messenger.,Not Suicide post,0
"@cmgangrel typical metro, can't even get that right.",Not Suicide post,0
Caffeinated and happy,Not Suicide post,0
Installing meebO at http://pkab.wordpress.com. Now you can talk with me when I am online.,Not Suicide post,0
@dvroegop having 100+ slides again,Not Suicide post,0
"@jhaebets Nah, AUS PC is more salesy (best left to the sales guys). We have 6 of the team going from Aus to Vegas in Oct. WWPC's my scene",Not Suicide post,0
"@catherinemarche Ooh, that's lovely",Not Suicide post,0
#totd faves: Time for bed...have a good night/day ...see you in the am...if you...: faves: Time for bed.. http://ad.vu/c2sh,Not Suicide post,0
@diablocody I LOVED YOU ON CHELSEA LATELY!!,Not Suicide post,0
spent 1 day doing 'research' ... i'm feeling Great! an achievement! =D,Not Suicide post,0
@tcouto Cool stuff!,Not Suicide post,0
Where are the easter eggs,Not Suicide post,0
@Cookieex3 awesome!! Can't wait to see it!!,Not Suicide post,0
is about to do paper works at the eve of his birthnight! http://plurk.com/p/n0t0c,Not Suicide post,0
@olimould Lewis,Not Suicide post,0
@OfficialCole Hy Cole.I come from Germany and My biggest wish is to have contact with you.I know that I never can see you but itï¿½s OK.,Not Suicide post,0
"I feel sorry for my 64 followers, cause my posts probably take up their entire page",Not Suicide post,0
"@sotodance photoboth is black&amp;white. and wayyy old. we call him Herbert lol. I love him, he's like a living legend. gotta love Berlin &lt;3",Not Suicide post,0
"Busy times at Elstree Studios. New arrivals include, Murderland, Secret Diary of a call girl - Re-uniting the Rubins - Huge - Sainsburys",Not Suicide post,0
Is chilling wit my boy,Not Suicide post,0
@ghostbusterz a friend i knew online from last night finally added me up on his messenger.,Not Suicide post,0
"@iwrotethis: Nope, you just caught me, cheers, I'm sure I will. Hope the sunshine holds out for you",Not Suicide post,0
Is on the train more shopping Yay,Not Suicide post,0
@AngelaMaria1858 5 but my italian is basic for now,Not Suicide post,0
Had a good start today!,Not Suicide post,0
@petemc My Mrs is always telling me off for this - sit and enjoy the moment instead of trying to take photos of it!!!,Not Suicide post,0
@nerdd I was pretty sure that you were checking new Tweets on your iPhone during the meeting,Not Suicide post,0
@escribitionist i didn't want to eat other's foodd!!! dun make me sound so bad lah! i just have another crave for food...that's all,Not Suicide post,0
is going to get some cereallllllll will be living off Lucky Charms next week! WOOPWOOP!,Not Suicide post,0
"@paulissima It's just a toolbar with a set of functions, not very special. Actually it's not that specifically useful for a translator.",Not Suicide post,0
@seamushayes ...it will only get worse come winter. The Chai at the Goldfish Bowl is the best out!,Not Suicide post,0
@OurDave Good routes here http://www.bikely.com/maps/bike-path/Manly-Dam-Mountain-Bike-Track was today's ride. 2 laps!,Not Suicide post,0
in the photoshop,Not Suicide post,0
We had a visit from our lovely zone head today .... nice,Not Suicide post,0
"Now scribes can't wear their shoes to any Press Conference, thanks to Jarnail Singh...",Not Suicide post,0
"cool, I've got more followers! people are interested.....",Not Suicide post,0
@IanAspin I second to that Ian - thank you,Not Suicide post,0
"Downloaded the pollock app, I quite like it! Drew a flower lolz http://twitpic.com/2y7t8",Not Suicide post,0
@SexySubKaylee heh heh dirty is always good gurl! I like how you think,Not Suicide post,0
Mmm mummy's culinary skills has been improving. Smells so good! i'm loving home cooked food!,Not Suicide post,0
@sagebrennan: uuuuuuuuggghhhhhh. Was that Chinese or English?,Not Suicide post,0
@joyciebo hi cutie welcome to the twitternation,Not Suicide post,0
@coy0te Good morning! Feeling happier today?,Not Suicide post,0
@louisepb You've come to the right place. I own an office interiors company! How big would you like your desk?,Not Suicide post,0
@beijingboyce Who is @Maotai? I like Maotai spirit very much!,Not Suicide post,0
I wish I still had my Simpsons shower radio.,Not Suicide post,0
@TradingGoddess wow that was an experience you don't need to see repeated again glad he is ok.,Not Suicide post,0
"Just waking up and can't decide what drink to have for breakfast &amp; some people are becoming twitter addicts, its funny",Not Suicide post,0
happy birthday!,Not Suicide post,0
@AlexCraven yeah I saw. I'm tempted to get into it but think I'll wait till the DVD set is out. I like to be able to gorge myself on it,Not Suicide post,0
in the process of making doll no. 2 and it's looking heaps better and cuter,Not Suicide post,0
Here's my latest tune - http://soundcloud.com/jay-f/jay-f-untitled-as-of-now Leave a comment please,Not Suicide post,0
http://twitpic.com/2y7tc - My bby is so adorable,Not Suicide post,0
"Has anyone had an great success stories on Twitter? If so, I would love to hear your story. DM me",Not Suicide post,0
@emilylagrange a revolution in household detergent introducing #kidscleaning get one now while stocks last,Not Suicide post,0
@thefutureheads : CONGRATULATIONS DAVE!! Enjoy the little 'un! xxx,Not Suicide post,0
besties staying tonite !!,Not Suicide post,0
"@jaredleto hey ho, jared! I'm vegan too...hope you're all right",Not Suicide post,0
@OliviaCosmetics ok then might not be for a while though?,Not Suicide post,0
"styling hunting today in Brick Lane and West End later on today, and I need to get a Canon 50mm f/1.8 lens at Jacobs",Not Suicide post,0
"@luvmandy384 I am now, by .. um.. 2 WOOOO!",Not Suicide post,0
morning everyone.,Not Suicide post,0
@chrisgarrett I'm up for it! can't wait to here more details,Not Suicide post,0
@eleahbaant I sure will.,Not Suicide post,0
@annaarco I gained weight I'm one of those people everybody hates who can loose weight on a cake-and-cookies diet.,Not Suicide post,0
is a bit happier. She found her Chanel sunglasses.,Not Suicide post,0
Going to bed goodnightttttt!,Not Suicide post,0
Celebrating a minor banking triumph (that's banking with a b). Got one to admit it was wrong,Not Suicide post,0
"@cityrat59 nothing to congratulate for, it's just a task, but thanks @geovolt i don't work in the Maemo group",Not Suicide post,0
I GET IT WOOOOOOOOOOOO,Not Suicide post,0
"@limyh Eh...where got face off la...we are all kawans here. Right or not, @staronline?",Not Suicide post,0
@sorinna Billie Holiday - I love this one ï¿½Tï¿½ainï¿½t Nobodyï¿½s Business If I Doï¿½,Not Suicide post,0
Jon Stewart loves Twitter http://www.thedailyshow.com/video/index.jhtml?videoId=219519&amp;title=twitter-frenzy,Not Suicide post,0
Our plans are coming together nicely! I am very happy indeed today,Not Suicide post,0
my uni is playing POTC outside and free hotX buns. i feel lovvvved,Not Suicide post,0
@MmmBaileys Me Happy Birthday! Loving the foxy avatar pic as well Serious party plans for the big day?,Not Suicide post,0
Interesting night! i love my sisters,Not Suicide post,0
@FuckenJew Too shy for that. Plus he already stole my brain in my sleep.,Not Suicide post,0
awesome song by Press play on tape: http://www.youtube.com/watch?v=hLWw1OpDrpI geekyness at it's best,Not Suicide post,0
"@Lady_Twitster Good so far thanks, hope yours will treat you well too",Not Suicide post,0
"Having Sugar Puffs for breakfast &amp; listening to McFly, what a great way to start my day",Not Suicide post,0
@xsophiejane malese answered my question on twitter! check it outt on malese her twitter it's about youu !,Not Suicide post,0
"@earlydetection enjoy I just can't get into it this season, but happy to know that you're getting your groove on.",Not Suicide post,0
@philthatremains totally jst started blasting ATR at 10am dude. My mom is gonna kill me. BUT WHO CARES!,Not Suicide post,0
"@drrnlvngstn can i have yours? clouds have come in, i fear i may be too late to enjoy the weather",Not Suicide post,0
"@katpaps Well, I must say, your comments have even got me thinking his hair looks rather sexy, so I doubt she has much chance to resist",Not Suicide post,0
hi! just joined and i think it's brill! haha still in bed........couldn't be bothered getting up! anyway..........BYE!,Not Suicide post,0
@WilliamSledd Love the videos William New to twitter x,Not Suicide post,0
@itsanimesh I got an Openmoko FreeRunner and now and Android G1 as well!! yAy!,Not Suicide post,0
@PeoplemapsJulie I am looking for the berocca then all will be well,Not Suicide post,0
"@mcherrywv pleasant is right thank u V8 ppl, ur the best!!!",Not Suicide post,0
